Event Id,Year,Month,Country,Region,State,City,Attack Type,Target,Nation,Gang Name,Weapon,Weapon Type
1.97E+11,1970,4,Jordan,Middle East & North Africa,Amman,Amman,Bombing/Explosion,Government (Diplomatic),United States,Popular Front for the Liberation of Palestine (PFLP),6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Los Angeles,Facility/Infrastructure Attack,Private Citizens & Property,United States,Cuban Exiles,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Los Angeles,Facility/Infrastructure Attack,Educational Institution,United States,Chicano Liberation Front,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Los Angeles,Facility/Infrastructure Attack,Educational Institution,United States,Chicano Liberation Front,8,Incendiary
1.97E+11,1970,4,United States,North America,Missouri,Kansas City,Bombing/Explosion,Business,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Missouri,Kansas City,Bombing/Explosion,Private Citizens & Property,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Missouri,Kansas City,Bombing/Explosion,Private Citizens & Property,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Trona,Bombing/Explosion,Business,United States,Strikers,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Oakland,Armed Assault,Police,United States,Black Panthers,5,Firearms
1.97E+11,1970,4,United States,North America,Washington,Seattle,Bombing/Explosion,Religious Figures/Institutions,United States,White extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Washington,Seattle,Bombing/Explosion,Business,United States,White extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Washington,Seattle,Bombing/Explosion,Business,United States,White extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Washington,Seattle,Bombing/Explosion,Government (General),United States,White extremists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,New York,New York City,Bombing/Explosion,Police,United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Kansas,Lawrence,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,Philippines,Southeast Asia,Unknown,Cauayan,Bombing/Explosion,Airports & Aircraft,Philippines,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Los Angeles,Facility/Infrastructure Attack,Business,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Trona,Bombing/Explosion,Business,United States,Strikers,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Berkeley,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Berkeley,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,Wisconsin,Milwaukee,Facility/Infrastructure Attack,Government (General),United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,Illinois,Champaign,Facility/Infrastructure Attack,Police,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Redlands,Facility/Infrastructure Attack,Educational Institution,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,4,United States,North America,Puerto Rico,Aguada,Bombing/Explosion,Military,United States,Armed Commandos of Liberation,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Puerto Rico,Aguada,Bombing/Explosion,Telecommunication,United States,Armed Commandos of Liberation,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Puerto Rico,Aguada,Bombing/Explosion,Telecommunication,United States,Armed Commandos of Liberation,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Puerto Rico,Aguada,Bombing/Explosion,Police,Puerto Rico,Armed Commandos of Liberation,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,California,Palo Alto,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,Maryland,Baltimore,Armed Assault,Police,United States,Black Panthers,5,Firearms
1.97E+11,1970,4,United States,North America,New York,New York City,Bombing/Explosion,Military,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,New York,New York City,Assassination,Government (Diplomatic),China,The World United Formosans for Independence (WUFI),5,Firearms
1.97E+11,1970,4,Turkey,Middle East & North Africa,Istanbul,Istanbul,Bombing/Explosion,Airports & Aircraft,Israel,Palestinians,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Pennsylvania,Philadelphia,Facility/Infrastructure Attack,Educational Institution,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,4,United States,North America,Michigan,East Lansing,Bombing/Explosion,Business,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Michigan,East Lansing,Bombing/Explosion,Business,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Michigan,East Lansing,Bombing/Explosion,Business,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Louisiana,Baton Rouge,Bombing/Explosion,Government (General),United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Louisiana,Baton Rouge,Bombing/Explosion,Food or Water Supply,United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Minnesota,Robbinsdale,Bombing/Explosion,Government (General),United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Iowa,Iowa City,Bombing/Explosion,Business,United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Connecticut,New Haven,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,Illinois,Evanston,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,8,Incendiary
1.97E+11,1970,4,United States,North America,California,Fullerton,Bombing/Explosion,Educational Institution,United States,Student Radicals,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Iowa,Ames,Facility/Infrastructure Attack,Private Citizens & Property,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,4,United States,North America,Missouri,St. Charles,Bombing/Explosion,Private Citizens & Property,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,West Germany (FRG),Western Europe,Berlin,West Berlin,Facility/Infrastructure Attack,Business,Germany,Extraparliamentary Opposition (APO),8,Incendiary
1.97E+11,1970,4,East Germany (GDR),Eastern Europe,,East Berlin,Facility/Infrastructure Attack,Government (General),Germany,Unknown,8,Incendiary
1.97E+11,1970,4,United States,North America,New York,New York City,Bombing/Explosion,Police,United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,4,United States,North America,Louisiana,Baton Rouge,Bombing/Explosion,Business,United States,Black Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Massachusetts,Boston,Facility/Infrastructure Attack,Religious Figures/Institutions,United States,Black Nationalists,8,Incendiary
1.97E+11,1970,5,United States,North America,Puerto Rico,Rio Piedras,Bombing/Explosion,Business,United States,Puerto Rican Nationalists,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,New York,New York City,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Indiana,Greencastle,Bombing/Explosion,Military,United States,Student Radicals,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Connecticut,New Haven,Bombing/Explosion,Educational Institution,United States,Student Radicals,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Armed Revolutionary Independence Movement (MIRA),6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Armed Revolutionary Independence Movement (MIRA),6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Illinois,Champaign,Facility/Infrastructure Attack,Business,United States,Revolutionary Force 26,8,Incendiary
1.97E+11,1970,5,United States,North America,Illinois,Champaign,Facility/Infrastructure Attack,Business,United States,Revolutionary Force 26,8,Incendiary
1.97E+11,1970,5,Paraguay,South America,Asuncion,Asuncion,Assassination,Government (Diplomatic),Israel,Palestinians,5,Firearms
1.97E+11,1970,5,United States,North America,Maryland,Jennings,Facility/Infrastructure Attack,Government (General),United States,Strikers,8,Incendiary
1.97E+11,1970,5,United States,North America,North Carolina,Chapel Hill,Bombing/Explosion,Military,United States,Student Radicals,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Oklahoma,Norman,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Missouri,Maryville,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,East Germany (GDR),Eastern Europe,,East Berlin,Facility/Infrastructure Attack,Government (Diplomatic),United States,Extraparliamentary Opposition (APO),8,Incendiary
1.97E+11,1970,5,United States,North America,Idaho,Lewiston,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Florida,Coral Gables,Bombing/Explosion,Educational Institution,United States,Black Afro Militant Movement,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Florida,Orlando,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,California,Oakland,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Washington,Longview,Bombing/Explosion,Military,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Pennsylvania,Reading,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Oregon,Portland,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,California,San Pedro,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Oregon,Portland,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Massachusetts,Boston,Facility/Infrastructure Attack,Religious Figures/Institutions,United States,Black Nationalists,8,Incendiary
1.97E+11,1970,5,United States,North America,New York,New York City,Bombing/Explosion,Business,United States,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Connecticut,New London,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,New York,New York City,Facility/Infrastructure Attack,Educational Institution,United States,Stop the War Coalition,8,Incendiary
1.97E+11,1970,5,United States,North America,California,Los Angeles,Bombing/Explosion,Government (General),United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,California,Sacramento,Armed Assault,Police,United States,Black Nationalists,5,Firearms
1.97E+11,1970,5,East Germany (GDR),Eastern Europe,,East Berlin,Facility/Infrastructure Attack,Business,United States,Extraparliamentary Opposition (APO),8,Incendiary
1.97E+11,1970,5,United States,North America,District of Columbia,Washington,Bombing/Explosion,NGO,United States,"Weather Underground, Weathermen",6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,Switzerland,Western Europe,Geneva,Geneva,Bombing/Explosion,Airports & Aircraft,Spain,1st of May Group,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Texas,Houston,Bombing/Explosion,Telecommunication,United States,Ku Klux Klan,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Michigan,Detroit,Facility/Infrastructure Attack,Government (General),United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,Iowa,Des Moines,Bombing/Explosion,Police,United States,Black Panthers,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,Utah,Salt Lake City,Bombing/Explosion,Military,United States,Left-Wing Militants,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,North Carolina,Oxford,Facility/Infrastructure Attack,Private Citizens & Property,United States,Black Nationalists,8,Incendiary
1.97E+11,1970,5,United States,North America,Florida,Miami,Facility/Infrastructure Attack,Business,United States,Black Afro Militant Movement,8,Incendiary
1.97E+11,1970,5,United States,North America,Massachusetts,Melrose,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,8,Incendiary
1.97E+11,1970,5,United States,North America,New York,New York City,Bombing/Explosion,Educational Institution,United States,Student Radicals,6,Explosives/Bombs/Dynamite
1.97E+11,1970,5,United States,North America,California,Long Beach,Bombing/Explosion,Educational Institution,United States,Student Radicals,6,Explosives/Bombs/Dynamite
